Date,AXP_weight,AMGN_weight,AAPL_weight,BA_weight,CAT_weight,CSCO_weight,CVX_weight,GS_weight,HD_weight,HON_weight,IBM_weight,INTC_weight,JNJ_weight,KO_weight,JPM_weight,MCD_weight,MMM_weight,MRK_weight,MSFT_weight,NKE_weight,PG_weight,TRV_weight,UNH_weight,CRM_weight,VZ_weight,V_weight,WBA_weight,WMT_weight,DIS_weight
2010-08-30,0.03439,0.00102,0.03459,0.00743,0.03011,0.03836,0.02301,0.11017,0.0018,0.02905,0.03264,0.04394,0.03089,0.0339,0.03404,0.02991,0.04275,0.05568,0.04566,0.02807,0.03466,0.03857,0.03631,0.01441,0.02854,0.07266,0.0208,0.03341,0.03324
2010-08-31,0.03439,0.00102,0.03459,0.00743,0.03011,0.03836,0.02301,0.11017,0.0018,0.02905,0.03264,0.04394,0.03089,0.0339,0.03404,0.02991,0.04275,0.05568,0.04566,0.02807,0.03466,0.03857,0.03631,0.01441,0.02854,0.07266,0.0208,0.03341,0.03324
2010-09-01,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-02,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-03,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-07,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-08,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-09,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-10,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-13,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-14,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-15,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-16,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-17,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-20,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-21,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-22,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-23,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-24,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-27,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-28,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-29,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-09-30,0.00744,0.01771,0.53136,0.00684,0.01133,0.00044,0.00584,0.00739,0.00551,0.008,0.00111,0.00042,0.00594,0.0055,0.01282,0.00654,0.00403,0.01015,0.00065,0.00226,0.00417,0.00543,0.0007,0.00894,0.00467,0.003,0.30901,0.00671,0.00607
2010-10-01,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-04,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-05,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-06,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-07,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-08,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-11,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-12,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-13,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-14,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-15,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-18,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-19,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-20,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-21,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-22,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-25,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-26,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-27,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-28,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-10-29,0.00877,0.33206,0.01129,0.49481,0.01358,0.00399,0.00544,0.00483,0.00602,0.00427,0.0105,0.00728,0.00658,0.00473,0.00441,0.00473,0.00703,0.00761,0.00463,0.00676,0.00492,0.00587,0.00523,0.0081,0.00445,0.00433,0.00473,0.00812,0.00493
2010-11-01,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-02,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-03,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-04,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-05,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-08,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-09,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-10,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-11,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-12,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-15,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-16,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-17,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-18,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-19,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-22,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-23,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-24,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-26,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-29,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-11-30,0.00237,0.02095,0.02447,0.01763,0.03314,0.02182,0.01408,0.12595,0.01444,0.02515,0.00881,0.09293,0.026,0.02536,0.02671,0.02593,0.05563,0.01073,0.18295,0.02481,0.01816,0.01798,0.01557,0.01823,0.02862,0.06593,0.0182,0.02141,0.01604
2010-12-01,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-02,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-03,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-06,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-07,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-08,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-09,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-10,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-13,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-14,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-15,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-16,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-17,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-20,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-21,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-22,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-23,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-27,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-28,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-29,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-30,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2010-12-31,0.00734,0.02138,0.04283,0.01528,0.03121,0.0272,0.01759,0.04598,0.01923,0.01461,0.01577,0.02148,0.01456,0.01302,0.04308,0.01325,0.01447,0.01629,0.01704,0.34534,0.03394,0.01445,0.01212,0.03499,0.02155,0.02058,0.07927,0.01059,0.01556
2011-01-03,0.03158,0.02903,0.03176,0.00887,0.01463,0.01883,0.01102,0.00749,0.00806,0.03336,0.00932,0.24666,0.02675,0.00691,0.01947,0.02565,0.02581,0.03264,0.02797,0.14157,0.02102,0.01257,0.05955,0.03266,0.01107,0.02906,0.0322,0.01888,0.02562
2011-01-04,0.03158,0.02903,0.03176,0.00887,0.01463,0.01883,0.01102,0.00749,0.00806,0.03336,0.00932,0.24666,0.02675,0.00691,0.01947,0.02565,0.02581,0.03264,0.02797,0.14157,0.02102,0.01257,0.05955,0.03266,0.01107,0.02906,0.0322,0.01888,0.02562
2011-01-05,0.03158,0.02903,0.03176,0.00887,0.01463,0.01883,0.01102,0.00749,0.00806,0.03336,0.00932,0.24666,0.02675,0.00691,0.01947,0.02565,0.02581,0.03264,0.02797,0.14157,0.02102,0.01257,0.05955,0.03266,0.01107,0.02906,0.0322,0.01888,0.02562
2011-01-06,0.03158,0.02903,0.03176,0.00887,0.01463,0.01883,0.01102,0.00749,0.00806,0.03336,0.00932,0.24666,0.02675,0.00691,0.01947,0.02565,0.02581,0.03264,0.02797,0.14157,0.02102,0.01257,0.05955,0.03266,0.01107,0.02906,0.0322,0.01888,0.02562
