Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,AXP_weight,AMGN_weight,AAPL_weight,BA_weight,CAT_weight,CSCO_weight,CVX_weight,GS_weight,HD_weight,HON_weight,IBM_weight,INTC_weight,JNJ_weight,KO_weight,JPM_weight,MCD_weight,MMM_weight,MRK_weight,MSFT_weight,NKE_weight,PG_weight,TRV_weight,UNH_weight,CRM_weight,VZ_weight,V_weight,WBA_weight,WMT_weight,DIS_weight
2011-12-09,14.057856559753418,58.59000015258789,48.79999923706055,71.93000030517578,95.97000122070312,30.969999313354492,18.8799991607666,104.25,36.560001373291016,101.44999694824219,40.22999954223633,51.48195266723633,186.0038299560547,25.010000228881836,64.52999877929688,33.18000030517578,33.78499984741211,98.02999877929688,82.19999694824219,34.04580307006836,25.700000762939453,24.420000076293945,64.97000122070312,56.02000045776367,48.90999984741211,24.297500610351562,38.43000030517578,34.220001220703125,58.31999969482422,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-12,13.994285583496094,57.15999984741211,47.88999938964844,70.9000015258789,93.23999786376953,29.017499923706055,18.530000686645508,103.06999969482422,36.650001525878906,98.02999877929688,40.04999923706055,50.42371368408203,183.72848510742188,24.0,63.5099983215332,32.040000915527344,33.44499969482422,98.4800033569336,80.58999633789062,33.788169860839844,25.510000228881836,24.237499237060547,64.30999755859375,55.83000183105469,48.20000076293945,24.229999542236328,38.349998474121094,33.88999938964844,58.09000015258789,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-13,13.88607120513916,57.43000030517578,47.38999938964844,70.9000015258789,90.9800033569336,28.332500457763672,18.469999313354492,103.62000274658203,36.33000183105469,95.04000091552734,39.5099983215332,49.87076187133789,182.74378967285156,23.559999465942383,63.36000061035156,31.290000915527344,33.2400016784668,98.0,79.41000366210938,33.38740539550781,25.760000228881836,23.762500762939453,64.7300033569336,55.93000030517578,47.93000030517578,23.977500915527344,38.2599983215332,33.689998626708984,57.599998474121094,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-14,13.578213691711426,57.619998931884766,47.08000183105469,69.94000244140625,87.0,27.092500686645508,17.979999542236328,100.52999877929688,35.15999984741211,93.25,39.13999938964844,49.14619827270508,180.420654296875,23.309999465942383,63.18000030517578,31.510000228881836,33.130001068115234,97.61000061035156,78.51000213623047,33.931297302246094,25.59000015258789,23.59749984741211,64.44999694824219,55.970001220703125,47.7599983215332,24.09000015258789,38.2599983215332,33.61000061035156,57.650001525878906,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-15,13.533571243286133,58.619998931884766,46.41999816894531,70.61000061035156,87.69999694824219,26.677499771118164,18.040000915527344,99.66999816894531,35.189998626708984,91.9000015258789,39.41999816894531,49.96609878540039,179.2351837158203,23.309999465942383,64.0,31.760000228881836,33.44499969482422,98.13999938964844,78.86000061035156,34.69465637207031,25.559999465942383,23.520000457763672,64.98999786376953,56.810001373291016,48.52000045776367,23.954999923706055,38.41999816894531,34.11000061035156,57.95000076293945,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-16,13.607856750488281,60.04999923706055,46.880001068115234,71.01000213623047,87.19999694824219,26.764999389648438,17.940000534057617,100.86000061035156,35.31999969482422,90.0999984741211,40.41999816894531,50.62392044067383,175.49713134765625,23.229999542236328,64.30000305175781,31.889999389648438,33.720001220703125,97.48999786376953,78.87000274658203,34.58969497680664,26.0,23.417499542236328,65.13999938964844,57.279998779296875,49.0,24.360000610351562,38.779998779296875,34.130001068115234,58.27000045776367,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-19,13.650357246398926,60.16999816894531,46.040000915527344,70.16000366210938,87.25,25.86750030517578,17.690000534057617,99.72000122070312,34.75,87.69999694824219,40.20000076293945,49.85169219970703,174.84703063964844,23.100000381469727,63.529998779296875,30.700000762939453,33.685001373291016,97.23999786376953,77.81999969482422,34.799617767333984,25.530000686645508,23.344999313354492,64.94999694824219,56.709999084472656,48.970001220703125,24.645000457763672,38.630001068115234,32.75,57.779998779296875,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-20,14.141071319580078,61.15999984741211,47.91999816894531,72.44000244140625,91.7300033569336,26.079999923706055,18.40999984741211,103.66999816894531,36.16999816894531,90.9800033569336,41.95000076293945,51.82516860961914,179.0057373046875,23.84000015258789,64.5199966430664,32.209999084472656,34.20000076293945,98.81999969482422,80.30999755859375,35.372135162353516,26.030000686645508,23.407499313354492,65.79000091552734,58.150001525878906,49.81999969482422,25.337499618530273,39.209999084472656,33.5,59.189998626708984,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-21,14.158928871154785,63.13999938964844,47.4900016784668,73.58999633789062,91.62999725341797,24.75749969482422,17.920000076293945,105.43000030517578,36.27000045776367,92.0,42.0,51.66309356689453,173.48948669433594,23.68000030517578,64.95999908447266,32.31999969482422,34.78499984741211,99.19999694824219,80.0,35.6202278137207,25.760000228881836,24.087499618530273,66.0,59.09000015258789,49.9900016784668,25.18000030517578,39.22999954223633,33.369998931884766,59.38999938964844,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-22,14.233928680419922,63.34000015258789,47.630001068115234,74.29000091552734,91.80999755859375,25.084999084472656,18.1299991607666,106.30999755859375,36.95000076293945,94.41999816894531,41.91999816894531,52.09210968017578,174.034423828125,24.020000457763672,65.18000030517578,33.45000076293945,34.595001220703125,98.5999984741211,80.97000122070312,35.83969497680664,25.809999465942383,23.704999923706055,66.19000244140625,59.189998626708984,50.72999954223633,25.135000228881836,39.290000915527344,33.91999816894531,59.189998626708984,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-23,14.404643058776855,63.689998626708984,47.95000076293945,73.97000122070312,92.25,24.5049991607666,18.469999313354492,107.5,37.70000076293945,93.79000091552734,42.09000015258789,52.416255950927734,176.625244140625,24.399999618530273,65.9800033569336,33.56999969482422,34.970001220703125,100.1500015258789,82.19999694824219,36.16412353515625,26.030000686645508,24.225000381469727,66.66999816894531,59.349998474121094,51.349998474121094,25.6200008392334,39.97999954223633,35.34000015258789,59.9900016784668,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-27,14.518928527832031,64.41999816894531,47.65999984741211,74.2699966430664,91.55000305175781,25.072500228881836,18.579999923706055,107.9800033569336,37.61000061035156,91.9000015258789,42.220001220703125,52.38765335083008,176.81643676757812,24.559999465942383,66.0199966430664,33.029998779296875,34.939998626708984,100.55000305175781,82.27999877929688,36.020992279052734,26.040000915527344,24.4424991607666,66.79000091552734,59.529998779296875,51.349998474121094,25.477500915527344,39.9900016784668,33.36000061035156,59.83000183105469,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-28,14.380000114440918,64.0,46.970001220703125,73.26000213623047,89.37000274658203,25.032499313354492,18.15999984741211,105.95999908447266,37.2400016784668,90.12000274658203,41.529998779296875,51.462886810302734,175.89866638183594,24.229999542236328,65.44999694824219,32.650001525878906,34.755001068115234,99.58000183105469,81.1500015258789,35.71564865112305,25.81999969482422,24.107500076293945,66.54000091552734,58.86000061035156,50.709999084472656,25.18000030517578,39.7599983215332,33.279998779296875,59.72999954223633,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-29,14.468570709228516,64.73999786376953,47.52000045776367,74.11000061035156,90.58000183105469,25.547500610351562,18.25,107.47000122070312,37.709999084472656,91.01000213623047,42.0099983215332,52.23511505126953,177.9923553466797,24.549999237060547,65.87999725341797,33.41999816894531,35.08000183105469,100.80999755859375,82.11000061035156,36.00190734863281,26.020000457763672,24.364999771118164,66.97000122070312,59.68000030517578,51.18000030517578,25.787500381469727,40.04999923706055,33.43000030517578,59.9900016784668,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2011-12-30,14.464285850524902,64.20999908447266,47.16999816894531,73.3499984741211,90.5999984741211,25.364999771118164,18.079999923706055,106.4000015258789,37.5,90.43000030517578,42.040000915527344,51.815635681152344,175.7935028076172,24.25,65.58000183105469,33.25,34.98500061035156,100.33000183105469,81.7300033569336,35.97328186035156,25.959999084472656,24.092500686645508,66.70999908447266,59.16999816894531,50.68000030517578,25.38249969482422,40.119998931884766,33.060001373291016,59.7599983215332,0.00114,0.00295,0.0091,0.00039,0.05659,0.0038,0.06611,0.00048,0.38495,0.00069,0.00285,0.02374,0.00276,0.12688,0.00022,0.00849,0.00112,0.0016,0.00417,0.02595,0.00268,0.002,0.02695,0.03617,0.00315,0.00182,0.00361,0.19929,0.00036
2012-01-03,14.686785697937012,64.11000061035156,48.38999938964844,74.22000122070312,93.9800033569336,25.299999237060547,18.6299991607666,110.37000274658203,38.310001373291016,95.36000061035156,42.13999938964844,52.988277435302734,178.10707092285156,24.540000915527344,65.87999725341797,34.97999954223633,35.06999969482422,98.83999633789062,83.48999786376953,36.54580307006836,26.770000457763672,24.202499389648438,66.83000183105469,58.9900016784668,51.4900016784668,25.747499465942383,39.72999954223633,33.060001373291016,60.33000183105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-04,14.765713691711426,63.7599983215332,48.2400016784668,74.33000183105469,94.8499984741211,24.3700008392334,18.989999771118164,110.18000030517578,38.849998474121094,94.73999786376953,42.7400016784668,52.940608978271484,177.3804931640625,25.110000610351562,65.4800033569336,34.95000076293945,34.849998474121094,99.38999938964844,84.18000030517578,36.58396911621094,27.399999618530273,24.55500030517578,66.80000305175781,58.75,52.2400016784668,25.287500381469727,39.209999084472656,32.83000183105469,59.709999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-05,14.929642677307129,64.41000366210938,48.79999923706055,73.52999877929688,95.5199966430664,24.6924991607666,18.920000076293945,109.0999984741211,39.5,94.58000183105469,43.09000015258789,52.99781036376953,176.53919982910156,25.399999618530273,65.4000015258789,35.68000030517578,34.685001373291016,99.83000183105469,83.80000305175781,36.96564865112305,27.68000030517578,24.540000915527344,66.5199966430664,59.33000183105469,52.59000015258789,25.477500915527344,38.939998626708984,32.720001220703125,59.41999816894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-06,15.085714340209961,64.76000213623047,48.27000045776367,73.9800033569336,95.76000213623047,25.264999389648438,18.850000381469727,108.30999755859375,39.90999984741211,93.41999816894531,43.20000076293945,52.606929779052734,174.51242065429688,25.25,64.83000183105469,35.36000061035156,34.46500015258789,100.5999984741211,83.37000274658203,36.70801544189453,28.110000610351562,24.497499465942383,66.36000061035156,59.349998474121094,52.779998779296875,25.177499771118164,38.33000183105469,33.08000183105469,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-09,15.061785697937012,64.19999694824219,48.38999938964844,74.52999877929688,97.0999984741211,25.1875,18.969999313354492,109.48999786376953,39.75,94.69000244140625,43.22999954223633,53.04547882080078,173.6042022705078,25.469999313354492,64.93000030517578,35.29999923706055,34.46500015258789,99.63999938964844,83.87000274658203,36.63167953491211,27.739999771118164,24.587499618530273,66.63999938964844,59.689998626708984,52.720001220703125,24.975000381469727,38.369998931884766,33.5,59.18000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-10,15.115714073181152,65.66999816894531,48.66999816894531,75.0,99.95999908447266,26.197500228881836,18.829999923706055,109.05999755859375,39.630001068115234,98.33000183105469,43.529998779296875,53.941646575927734,173.33651733398438,25.59000015258789,65.19999694824219,36.04999923706055,34.66999816894531,99.69999694824219,84.30000305175781,36.7557258605957,27.84000015258789,24.61750030517578,66.33000183105469,60.099998474121094,52.619998931884766,24.950000762939453,38.56999969482422,34.400001525878906,59.040000915527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-11,15.091071128845215,66.4000015258789,48.95000076293945,74.73999786376953,99.63999938964844,26.454999923706055,19.06999969482422,107.7699966430664,38.70000076293945,99.76000213623047,43.459999084472656,53.82724380493164,174.30210876464844,25.799999237060547,65.12999725341797,36.65999984741211,34.029998779296875,99.93000030517578,83.7699966430664,36.65076446533203,27.719999313354492,24.53499984741211,65.68000030517578,59.900001525878906,53.0099983215332,24.77750015258789,38.900001525878906,34.0099983215332,59.400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-12,15.049642562866211,67.54000091552734,49.650001525878906,75.51000213623047,101.94000244140625,26.420000076293945,19.149999618530273,104.97000122070312,38.72999954223633,101.20999908447266,43.38999938964844,54.5232048034668,172.6099395751953,25.75,65.2300033569336,36.849998474121094,33.78499984741211,100.56999969482422,84.27999877929688,36.84160232543945,28.0,24.774999618530273,65.80999755859375,59.79999923706055,52.869998931884766,25.334999084472656,38.91999816894531,33.27000045776367,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-13,14.993213653564453,67.5999984741211,49.7599983215332,74.5999984741211,102.4800033569336,25.975000381469727,19.059999465942383,106.08999633789062,38.400001525878906,98.95999908447266,43.5099983215332,54.056053161621094,171.28106689453125,25.139999389648438,65.26000213623047,35.91999816894531,33.494998931884766,100.3499984741211,83.5999984741211,36.564884185791016,28.25,24.575000762939453,65.80999755859375,59.369998931884766,52.70000076293945,25.184999465942383,38.91999816894531,32.630001068115234,59.540000915527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-17,15.16785717010498,68.06999969482422,50.220001220703125,75.23999786376953,103.37000274658203,25.860000610351562,19.309999465942383,106.72000122070312,38.47999954223633,97.68000030517578,43.7400016784668,54.49460220336914,172.08413696289062,25.040000915527344,65.12000274658203,34.90999984741211,33.67499923706055,100.55000305175781,84.2300033569336,37.04198455810547,28.260000228881836,24.809999465942383,66.26000213623047,59.689998626708984,53.56999969482422,25.63249969482422,39.02000045776367,33.20000076293945,59.849998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-18,15.325357437133789,69.22000122070312,50.560001373291016,75.05999755859375,104.26000213623047,26.924999237060547,19.540000915527344,106.83000183105469,39.02000045776367,104.30999755859375,44.880001068115234,55.4765739440918,173.10707092285156,25.389999389648438,65.27999877929688,36.540000915527344,33.79499816894531,101.55999755859375,85.06999969482422,37.08969497680664,28.229999542236328,25.21500015258789,66.02999877929688,59.88999938964844,53.939998626708984,25.94499969482422,39.0099983215332,33.75,60.0099983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-19,15.276785850524902,69.13999938964844,50.95000076293945,75.55999755859375,105.75,28.627500534057617,19.790000915527344,106.93000030517578,39.439998626708984,107.68000030517578,45.40999984741211,55.772117614746094,172.58126831054688,25.6299991607666,65.19000244140625,36.93000030517578,33.724998474121094,101.26000213623047,85.80000305175781,37.461830139160156,28.1200008392334,25.395000457763672,66.08000183105469,60.29999923706055,52.31999969482422,25.592500686645508,39.0,33.5,60.61000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-20,15.010713577270508,69.56999969482422,50.040000915527344,75.5199966430664,105.63999938964844,28.547500610351562,19.920000076293945,106.88999938964844,39.310001373291016,108.73999786376953,44.5099983215332,54.704341888427734,180.2294464111328,26.3799991607666,65.2699966430664,37.36000061035156,34.04499816894531,101.73999786376953,85.6500015258789,37.404579162597656,29.709999084472656,25.440000534057617,66.2300033569336,61.59000015258789,52.27000045776367,25.145000457763672,38.970001220703125,33.47999954223633,61.0099983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-23,15.264642715454102,67.77999877929688,49.439998626708984,75.51000213623047,106.37000274658203,28.6875,19.829999923706055,107.01000213623047,39.25,108.19000244140625,44.880001068115234,54.93315124511719,181.625244140625,26.709999084472656,65.0,37.65999984741211,34.26499938964844,100.94999694824219,85.61000061035156,36.9942741394043,29.729999542236328,25.389999389648438,65.0,60.290000915527344,52.43000030517578,24.899999618530273,38.400001525878906,33.86000061035156,60.90999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-24,15.014642715454102,68.19000244140625,49.22999954223633,75.36000061035156,106.29000091552734,29.38249969482422,19.81999969482422,106.72000122070312,39.25,108.87000274658203,44.959999084472656,54.942684173583984,183.48948669433594,26.899999618530273,65.0,37.65999984741211,33.95000076293945,98.75,85.93000030517578,37.00381851196289,29.34000015258789,25.552499771118164,64.5,58.0,51.33000183105469,25.252500534057617,37.790000915527344,34.27000045776367,61.38999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-25,15.952142715454102,69.20999908447266,50.16999816894531,75.81999969482422,109.05000305175781,29.53499984741211,19.829999923706055,107.7300033569336,39.560001373291016,108.2699966430664,45.2599983215332,55.40030288696289,183.29827880859375,26.899999618530273,65.22000122070312,37.599998474121094,34.21500015258789,99.2300033569336,86.4800033569336,36.90839767456055,29.559999465942383,25.802499771118164,64.9800033569336,59.150001525878906,51.56999969482422,25.139999389648438,37.689998626708984,34.689998626708984,61.470001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-26,15.879643440246582,68.08000183105469,49.97999954223633,75.30999755859375,111.30999755859375,29.05500030517578,19.829999923706055,106.58999633789062,39.349998474121094,108.55999755859375,44.95000076293945,55.13336181640625,182.58126831054688,26.75,65.69999694824219,37.4900016784668,34.005001068115234,99.18000030517578,87.58000183105469,37.00381851196289,29.5,25.575000762939453,64.80000305175781,58.70000076293945,50.349998474121094,25.21500015258789,37.34000015258789,34.31999969482422,60.970001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-27,15.974286079406738,68.33999633789062,49.849998474121094,74.55000305175781,111.27999877929688,29.149999618530273,19.559999465942383,103.95999908447266,39.25,111.7699966430664,44.869998931884766,55.55284118652344,182.08413696289062,26.729999542236328,65.55999755859375,37.209999084472656,33.720001220703125,98.69000244140625,87.45999908447266,36.7557258605957,29.229999542236328,25.52750015258789,64.30000305175781,58.04999923706055,51.02000045776367,25.262500762939453,37.209999084472656,34.22999954223633,60.709999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-30,16.17892837524414,68.33000183105469,49.119998931884766,74.16000366210938,110.41000366210938,28.892499923706055,19.559999465942383,103.41000366210938,38.9900016784668,109.7300033569336,44.77000045776367,55.467037200927734,184.034423828125,26.739999771118164,65.70999908447266,37.0099983215332,33.72999954223633,98.69000244140625,87.33999633789062,37.10877990722656,29.610000610351562,25.84749984741211,63.209999084472656,58.11000061035156,51.06999969482422,24.969999313354492,37.61000061035156,33.630001068115234,61.29999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-01-31,16.3028564453125,67.93000030517578,50.13999938964844,74.18000030517578,109.12000274658203,29.200000762939453,19.649999618530273,103.12000274658203,38.900001525878906,111.47000122070312,44.38999938964844,55.33356857299805,184.13002014160156,26.420000076293945,65.91000366210938,37.29999923706055,33.76499938964844,99.05000305175781,86.70999908447266,36.51717758178711,29.530000686645508,25.997499465942383,63.040000915527344,58.29999923706055,51.790000915527344,25.15999984741211,37.65999984741211,33.36000061035156,61.36000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0
2012-02-01,16.292499542236328,69.83999633789062,50.619998931884766,75.37000274658203,110.5199966430664,29.829999923706055,19.799999237060547,102.79000091552734,39.33000183105469,113.44999694824219,44.470001220703125,56.19160079956055,184.14913940429688,26.549999237060547,65.69000244140625,37.599998474121094,33.92499923706055,98.4000015258789,87.3499984741211,36.860687255859375,29.889999389648438,25.9375,63.209999084472656,59.27000045776367,53.2599983215332,25.627500534057617,37.79999923706055,33.220001220703125,62.18000030517578,0.06994,0.03931,0.11963,0.01538,0.03576,0.01513,0.01477,0.06393,0.0425,0.02248,0.01637,0.06783,0.01433,0.01437,0.0237,0.01495,0.0406,0.15408,0.03817,0.00169,0.02081,0.01465,0.0129,0.03607,0.01137,0.03294,0.01623,0.01494,0.01515
2012-02-02,16.25428581237793,69.62000274658203,51.15999984741211,75.22000122070312,110.33000183105469,29.56999969482422,19.799999237060547,103.69000244140625,38.90999984741211,113.38999938964844,44.459999084472656,56.27740478515625,183.10707092285156,26.489999771118164,65.58999633789062,37.54999923706055,33.915000915527344,98.62000274658203,87.43000030517578,36.67938995361328,29.950000762939453,25.704999923706055,63.31999969482422,59.38999938964844,52.540000915527344,26.514999389648438,37.560001373291016,33.529998779296875,61.939998626708984,0.06994,0.03931,0.11963,0.01538,0.03576,0.01513,0.01477,0.06393,0.0425,0.02248,0.01637,0.06783,0.01433,0.01437,0.0237,0.01495,0.0406,0.15408,0.03817,0.00169,0.02081,0.01465,0.0129,0.03607,0.01137,0.03294,0.01623,0.01494,0.01515
